Progressivo,Targa,Tipo,Marca,Ditta,Periodicità,Data_Immatricolazione,Bollo,SospPneum,NumAssi,KW,Regione
5284,"GS280GJ",0,0,16,4,"04/30/24 00:00:00",1,0,0,0,9
5285,"GS281GJ",0,0,16,4,"04/30/24 00:00:00",1,0,0,0,9
5288,"GA150BJ",0,0,133,4,"04/30/24 00:00:00",1,0,0,0,9
5289,"GS761GJ",0,0,84,4,"03/31/25 00:00:00",1,0,0,0,9
5290,"GS760GJ",0,0,84,4,"03/31/25 00:00:00",1,0,0,0,9
5292,"GS296GJ",0,0,90,12,"04/30/24 00:00:00",1,0,0,0,9
5293,"FR210TT",0,0,17,12,"05/31/23 00:00:00",1,0,0,0,9
5295,"GP009CP",0,0,16,4,"04/30/24 00:00:00",1,0,0,0,9
5297,"GP323CP",0,0,17,4,"06/30/23 00:00:00",1,0,0,0,9
5298,"GS329GJ",0,0,113,4,"04/30/24 00:00:00",1,0,0,0,9
5300,"GJ280BR",0,0,121,4,"06/30/24 00:00:00",1,0,0,0,9
5302,"GM781AR",0,0,83,12,"01/31/25 00:00:00",1,0,0,0,9
5303,"GT833KP",0,0,14,12,"04/30/24 00:00:00",1,0,0,0,9
5304,"FP537RS",0,0,54,4,"05/31/24 00:00:00",1,0,0,0,9
5305,"GS383GJ",0,0,54,12,"04/30/24 00:00:00",1,0,0,0,9
5306,"GS368GJ",0,0,19,12,"04/30/24 00:00:00",1,0,0,0,9
5307,"GS367GJ",0,0,19,12,"04/30/24 00:00:00",1,0,0,0,9
5308,"GS366GJ",0,0,19,12,"04/30/24 00:00:00",1,0,0,0,9
5309,"GS365GJ",0,0,19,12,"04/30/24 00:00:00",1,0,0,0,9
5310,"GS371GJ",0,0,97,12,"04/30/24 00:00:00",1,0,0,0,9
5313,"FC944FS",0,0,127,12,"12/31/24 00:00:00",1,0,0,0,9
5314,"GS707SX",0,0,41,12,"02/28/25 00:00:00",1,0,0,0,9
5317,"ZB263AV",0,0,134,12,"05/31/24 00:00:00",1,0,0,0,9
5318,"FN850SV",0,0,134,12,"07/31/24 00:00:00",1,0,0,0,9
5320,"FH145KG",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5321,"HB057MK",0,0,134,12,"06/30/24 00:00:00",1,0,0,0,9
5323,"ZA669MP",0,0,134,12,"06/30/24 00:00:00",1,0,0,0,9
5324,"FX477EY",0,0,134,12,"08/31/24 00:00:00",1,0,0,0,9
5327,"FT003GF",0,0,134,12,"09/30/24 00:00:00",1,0,0,0,9
5330,"FJ618BN",0,0,134,12,"03/31/25 00:00:00",1,0,0,0,9
5331,"GD565GX",0,0,134,12,"05/31/24 00:00:00",1,0,0,0,9
5332,"FP558RS",0,0,134,12,"05/31/24 00:00:00",1,0,0,0,9
5333,"FY970SH",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5334,"GC126EB",0,0,134,12,"11/30/24 00:00:00",1,0,0,0,9
5337,"GM650AS",0,0,134,12,"03/31/25 00:00:00",1,0,0,0,9
5339,"GA655BJ",0,0,134,12,"08/31/24 00:00:00",1,0,0,0,9
5340,"FP505RS",0,0,134,12,"05/31/24 00:00:00",1,0,0,0,9
5342,"GS549FH",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5343,"FY969SH",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5344,"FX424EY",0,0,134,12,"09/30/24 00:00:00",1,0,0,0,9
5346,"GL943RH",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5348,"GD566GX",0,0,134,12,"06/30/24 00:00:00",1,0,0,0,9
5349,"ZB725AC",0,0,134,12,"06/30/24 00:00:00",1,0,0,0,9
5351,"FX910FB",0,0,134,12,"10/31/24 00:00:00",1,0,0,0,9
5352,"GM117AS",0,0,134,12,"11/30/24 00:00:00",1,0,0,0,9
5353,"GJ615BR",0,0,134,12,"06/30/24 00:00:00",1,0,0,0,9
5354,"GP342CP",0,0,134,12,"06/30/24 00:00:00",1,0,0,0,9
5355,"FT033NS",0,0,134,4,"08/31/24 00:00:00",1,0,0,0,9
5356,"GJ745BR",0,0,134,4,"07/31/24 00:00:00",1,0,0,0,9
5357,"GN754AG",0,0,134,12,"05/31/24 00:00:00",1,0,0,0,9
5359,"GR298PX",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5360,"GC746HM",0,0,134,12,"08/31/24 00:00:00",1,0,0,0,9
5361,"FT939JG",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5362,"GA012SM",0,0,134,12,"06/30/24 00:00:00",1,0,0,0,9
5363,"FR574VZ",0,0,134,12,"06/30/24 00:00:00",1,0,0,0,9
5364,"GC969DF",0,0,134,12,"12/31/24 00:00:00",1,0,0,0,9
5365,"EX904WP",0,0,134,12,"11/30/24 00:00:00",1,0,0,0,9
5367,"GS813SC",0,0,134,12,"03/31/25 00:00:00",1,0,0,0,9
5368,"GS814SC",0,0,134,12,"03/31/25 00:00:00",1,0,0,0,9
5369,"GS812SC",0,0,134,12,"03/31/25 00:00:00",1,0,0,0,9
5370,"GS818SC",0,0,134,12,"03/31/25 00:00:00",1,0,0,0,9
5372,"GP844YF",0,0,134,12,"05/31/24 00:00:00",1,0,0,0,9
5381,"FK249DR",4,0,77,12,"04/30/25 00:00:00",1,0,0,0,9
5383,"GS428GJ",0,0,14,4,"05/31/24 00:00:00",1,0,0,0,9
5386,"GX481AE",0,0,4,12,"05/31/24 00:00:00",1,0,0,0,9
5387,"GS415GJ",0,0,128,12,"05/31/24 00:00:00",1,0,0,0,9
5388,"GJ567BZ",0,0,97,12,"04/30/24 00:00:00",1,0,0,0,9
5390,"GT574TM",0,0,100,12,"05/31/24 00:00:00",1,0,0,0,9
5391,"GT844TN",0,0,134,12,"05/31/24 00:00:00",1,0,0,0,9
5395,"GM444AS",0,0,84,4,"05/31/25 00:00:00",1,0,0,0,9
5396,"CS320CT",0,0,135,12,"02/28/25 00:00:00",1,0,0,0,9
5397,"FN553RL",0,0,135,12,"01/31/25 00:00:00",1,0,0,0,9
5398,"FN586GD",0,0,135,12,"10/31/24 00:00:00",1,0,0,0,9
5399,"BGA23138",0,0,135,12,"09/30/24 00:00:00",1,0,0,0,9
5400,"BE795BF",0,0,135,12,"05/31/24 00:00:00",1,0,0,0,9
5404,"GJ036BT",0,0,136,12,"05/30/24 00:00:00",1,0,0,0,9
5405,"EX959LF",0,0,136,12,"03/31/25 00:00:00",1,0,0,0,9
5408,"BP665ZK",0,0,136,12,"02/28/25 00:00:00",1,0,0,0,9
5409,"FJ79139",6,0,136,12,"04/30/25 00:00:00",1,0,0,0,9
5410,"FA382HB",0,0,136,12,"03/31/25 00:00:00",1,0,0,0,9
5411,"FS597LG",0,0,136,12,"01/31/25 00:00:00",1,0,0,0,9
5413,"GM066AL",0,0,136,12,"10/31/24 00:00:00",1,0,0,0,9
5414,"FC932KA",0,0,136,12,"02/28/25 00:00:00",1,0,0,0,9
5416,"DJ884ED",0,0,136,12,"04/30/25 00:00:00",1,0,0,0,9
5417,"GM295AR",0,0,136,12,"01/31/25 00:00:00",1,0,0,0,9
5421,"GM816RV",0,0,136,12,"03/31/25 00:00:00",1,0,0,0,9
5422,"FL648ET",0,0,136,12,"05/31/24 00:00:00",1,0,0,0,9
5424,"GL002DR",0,0,78,4,"07/31/24 00:00:00",1,0,0,0,9
5425,"GS190ZB",0,0,70,12,"03/31/25 00:00:00",1,0,0,0,9
5426,"DK433SC",0,0,82,4,"05/31/24 00:00:00",1,0,0,0,9
5427,"FM128CR",0,0,59,4,"01/31/24 00:00:00",1,0,0,0,9
5430,"GM936AS",0,0,73,12,"04/30/25 00:00:00",1,0,0,0,9
5431,"GM937AS",0,0,73,12,"04/30/25 00:00:00",1,0,0,0,9
5432,"GM938AS",0,0,73,12,"04/30/25 00:00:00",1,0,0,0,9
5433,"GT553KJ",0,0,84,12,"05/31/24 00:00:00",1,0,0,0,9
5434,"CR843TW",0,0,113,12,"01/31/25 00:00:00",1,0,0,0,9
5435,"EN658AL",0,0,113,12,"01/31/25 00:00:00",1,0,0,0,9
5436,"GS884GJ",0,0,121,4,"01/31/25 00:00:00",1,0,0,0,9
5437,"GW612BG",0,0,109,12,"05/31/24 00:00:00",1,0,0,0,9
5438,"GW609BG",0,0,75,4,"05/31/24 00:00:00",1,0,0,0,9
5439,"GW610BG",0,0,75,4,"05/31/24 00:00:00",1,0,0,0,9
5440,"GW611BG",0,0,75,4,"05/31/24 00:00:00",1,0,0,0,9
5442,"FX674JW",0,0,14,4,"05/31/24 00:00:00",1,0,0,0,9
5443,"GA130BJ",0,0,79,4,"12/31/21 00:00:00",1,0,0,0,9
5444,"GW614BG",0,0,115,12,"05/31/24 00:00:00",1,0,0,0,9
5445,"GW615BG",0,0,115,12,"05/31/24 00:00:00",1,0,0,0,9
5446,"GW616BG",0,0,115,12,"05/31/24 00:00:00",1,0,0,0,9
5447,"GW617BG",0,0,115,12,"05/31/24 00:00:00",1,0,0,0,9
5453,"EB661RC",0,0,89,12,"06/30/24 00:00:00",1,0,0,0,9
5455,"GW932AZ",0,0,90,12,"06/30/24 00:00:00",1,0,0,0,9
5456,"GW241BA",0,0,89,12,"06/30/24 00:00:00",1,0,0,0,9
5457,"GV401DP",0,0,84,12,"06/30/24 00:00:00",1,0,0,0,9
5458,"GW710BG",0,0,77,4,"06/30/24 00:00:00",1,0,0,0,9
5459,"GW552BB",0,0,115,12,"06/30/24 00:00:00",1,0,0,0,9
5460,"GW553BB",0,0,115,12,"06/30/24 00:00:00",1,0,0,0,9
5461,"GT608MZ",0,0,30,4,"05/31/24 00:00:00",1,0,0,0,9
5463,"FW640TM",0,0,87,12,"05/31/24 00:00:00",1,0,0,0,9
5464,"GW727BG",0,0,89,12,"06/30/24 00:00:00",1,0,0,0,9
5465,"GV535EC",0,0,115,12,"05/31/24 00:00:00",1,0,0,0,9
5466,"DZ89380",6,0,77,12,"12/31/24 00:00:00",1,0,0,0,9
5467,"GW555BB",0,0,84,12,"06/30/24 00:00:00",1,0,0,0,9
5468,"GW554BB",0,0,84,12,"06/30/24 00:00:00",1,0,0,0,9
5470,"GW726BG",0,0,73,12,"06/30/24 00:00:00",1,0,0,0,9
5471,"GP358CP",0,0,110,12,"06/30/24 00:00:00",1,0,0,0,9
5473,"GW038KM",0,0,115,12,"06/30/24 00:00:00",1,0,0,0,9
5474,"GW039KM",0,0,115,12,"06/30/24 00:00:00",1,0,0,0,9
5475,"FP750TV",0,0,82,4,"09/30/24 00:00:00",1,0,0,0,9
5476,"GW783BG",0,0,16,4,"07/31/24 00:00:00",1,0,0,0,9
5477,"GW784BG",0,0,16,4,"07/31/24 00:00:00",1,0,0,0,9
5478,"GW785BG",0,0,16,4,"07/31/24 00:00:00",1,0,0,0,9
5479,"GW769BG",0,0,82,4,"07/31/24 00:00:00",1,0,0,0,9
5480,"GW768BG",0,0,82,4,"07/31/24 00:00:00",1,0,0,0,9
5481,"GW789BG",0,0,77,4,"07/31/24 00:00:00",1,0,0,0,9
5482,"GR145BM",0,0,84,12,"07/31/24 00:00:00",1,0,0,0,9
5483,"FX667JW",0,0,14,4,"09/30/24 00:00:00",1,0,0,0,9
5484,"FX666JW",0,0,14,4,"09/30/24 00:00:00",1,0,0,0,9
5486,"FY640HP",0,0,14,4,"07/31/24 00:00:00",1,0,0,0,9
5487,"GW320BD",0,0,84,12,"07/31/24 00:00:00",1,0,0,0,9
5488,"GW809BG",0,0,16,4,"07/31/24 00:00:00",1,0,0,0,9
5490,"GW837BG",0,0,77,4,"07/31/24 00:00:00",1,0,0,0,9
5491,"GP279XZ",0,0,111,4,"10/31/24 00:00:00",1,0,0,0,9
5492,"GP280XZ",0,0,111,4,"10/31/24 00:00:00",1,0,0,0,9
5493,"FP939RS",0,0,92,4,"09/30/24 00:00:00",1,0,0,0,9
5495,"FT199GF",9,0,459,12,"05/30/25 00:00:00",1,0,4,0,9
5497,"GF754JK",9,0,459,12,"10/31/24 00:00:00",1,0,4,0,9
5498,"GM485AS",9,0,459,12,"02/28/25 00:00:00",1,0,0,0,9
5499,"GS469GJ",9,0,459,12,"05/31/25 00:00:00",1,0,0,0,9
5500,"GJ110BR",1,0,459,12,"05/31/25 00:00:00",1,0,0,0,9
5501,"FN654WD",1,0,459,12,"10/31/24 00:00:00",1,0,0,0,9
5508,"GV560WX",0,0,83,12,"07/31/24 00:00:00",1,0,0,0,9
5509,"GK511EN",0,0,121,4,"05/31/24 00:00:00",1,0,0,0,9
5510,"GP930CP,",5,0,137,12,"09/30/24 00:00:00",1,0,0,0,9
5511,"CW820AM,",5,0,137,12,"05/31/25 00:00:00",1,0,0,0,9
5512,"GF463JK,",5,0,137,12,"08/31/24 00:00:00",1,0,0,0,9
5496,"GC257RN",9,0,459,12,"12/31/24 00:00:00",1,0,4,0,9
5513,"GS196GJ,",5,0,137,12,"03/31/25 00:00:00",1,0,0,0,9
5514,"AW532PY,",5,0,137,12,"01/31/25 00:00:00",1,0,0,0,9
5515,"EC864YZ,",5,0,137,12,"11/30/24 00:00:00",1,0,0,0,9
5516,"GP191XZ,",2,0,137,4,"10/31/24 00:00:00",1,0,0,0,9
5517,"GC860RN,",2,0,137,4,"11/30/24 00:00:00",1,0,0,0,9
5518,"GP192XZ,",2,0,137,4,"10/31/24 00:00:00",1,0,0,0,9
5519,"GC716RN,",2,0,137,4,"10/31/24 00:00:00",1,0,0,0,9
5520,"ET004HJ,",2,0,137,4,"09/30/24 00:00:00",1,0,0,0,9
5522,"GP064XZ,",1,0,137,4,"09/30/24 00:00:00",1,0,0,0,9
5523,"GC718RN,",1,0,137,4,"10/31/24 00:00:00",1,0,0,0,9
5524,"GF963JK,",1,0,137,4,"08/31/24 00:00:00",1,0,0,0,9
5525,"GP065XZ,",1,0,137,4,"09/30/24 00:00:00",1,0,0,0,9
5527,"FM128CR,",1,0,137,4,"01/31/25 00:00:00",1,0,0,0,9
5528,"GF964JK,",1,0,137,4,"08/31/24 00:00:00",1,0,0,0,9
5529,"GF965JK,",1,0,137,4,"08/31/24 00:00:00",1,0,0,0,9
5530,"FM014PM,",1,0,137,4,"10/31/24 00:00:00",1,0,0,0,9
5531,"GP063XZ,",1,0,137,4,"09/30/24 00:00:00",1,0,0,0,9
5532,"FL730BL,",1,0,137,4,"11/30/24 00:00:00",1,0,0,0,9
5533,"FN208FK,",1,0,137,4,"10/31/24 00:00:00",1,0,0,0,9
5534,"FN121WD,",1,0,137,4,"11/30/24 00:00:00",1,0,0,0,9
5535,"GJ638BR,",1,0,137,4,"10/31/24 00:00:00",1,0,0,0,9
5536,"GP066XZ,",1,0,137,4,"09/30/24 00:00:00",1,0,0,0,9
5537,"FE158CB,",4,0,137,12,"05/31/25 00:00:00",1,0,0,0,9
5538,"FH591LA,",4,0,137,12,"01/31/25 00:00:00",1,0,0,0,9
5539,"FZ658TR,",4,0,137,12,"12/31/24 00:00:00",1,0,0,0,9
5541,"GC257RN,",9,0,138,12,"12/31/24 00:00:00",1,0,0,0,9
5543,"GM485AS,",9,0,138,12,"02/28/25 00:00:00",1,0,0,0,9
5544,"GS469GJ,",9,0,138,12,"05/31/25 00:00:00",1,0,0,0,9
5546,"FN654WD,",1,0,138,12,"10/31/24 00:00:00",1,0,0,0,9
5547,"GW507BC",0,0,84,12,"08/31/24 00:00:00",1,0,0,0,9
5548,"GP067YY",0,0,16,12,"06/30/24 00:00:00",1,0,0,0,9
5551,"GW890BG",0,0,82,4,"08/31/24 00:00:00",1,0,0,0,9
5552,"FB192TC",4,0,86,12,"10/31/24 00:00:00",1,0,0,0,9
5556,"GP452CP",0,0,73,12,"11/30/24 00:00:00",1,0,0,0,9
5558,"GX515AE",0,0,97,12,"08/31/24 00:00:00",1,0,0,0,9
5560,"ZB289BE",0,0,115,12,"08/31/24 00:00:00",1,0,0,0,9
5564,"GX519AE",0,0,16,4,"08/31/24 00:00:00",1,0,0,0,9
5565,"GR400HV",0,0,84,12,"09/30/24 00:00:00",1,0,0,0,9
5566,"GR198HV",0,0,84,12,"09/30/24 00:00:00",1,0,0,0,9
5567,"GR199HV",0,0,84,12,"09/30/24 00:00:00",1,0,0,0,9
5568,"GS895GJ",0,0,84,4,"09/30/24 00:00:00",1,0,0,0,9
5569,"GS894GJ",0,0,84,4,"09/30/24 00:00:00",1,0,0,0,9
5570,"FY003HB",0,0,100,12,"06/30/25 00:00:00",1,0,0,0,9
5571,"DZ412RC",0,0,104,12,"01/31/25 00:00:00",1,0,0,0,9
5572,"GV133DW",0,0,104,4,"09/30/24 00:00:00",1,0,0,0,9
5574,"FF295EB",0,0,134,12,"06/30/25 00:00:00",1,0,0,0,9
5575,"GS344GJ",0,0,2,4,"08/31/24 00:00:00",1,0,0,0,9
5579,"GW677BG",0,0,86,4,"09/30/24 00:00:00",1,0,0,0,9
5580,"GX571AE",0,0,77,4,"09/30/24 00:00:00",1,0,0,0,9
5581,"GV188SJ",0,0,110,12,"08/31/24 00:00:00",1,0,0,0,9
5582,"GV190SJ",0,0,110,12,"09/30/24 00:00:00",1,0,0,0,9
5583,"GX590AE",0,0,17,4,"09/30/24 00:00:00",1,0,0,0,9
5584,"GX591AE",0,0,17,4,"09/30/24 00:00:00",1,0,0,0,9
5585,"GX592AE",0,0,17,4,"09/30/24 00:00:00",1,0,0,0,9
5586,"GX593AE",0,0,17,4,"09/30/24 00:00:00",1,0,0,0,9
5588,"FX782TM",0,0,132,4,"04/30/25 00:00:00",1,0,0,0,9
5590,"GX619AE",0,0,110,12,"09/30/24 00:00:00",1,0,0,0,9
5591,"GX627AE",0,0,1,4,"09/30/24 00:00:00",1,0,0,0,9
5592,"GX628AE",0,0,1,4,"09/30/24 00:00:00",1,0,0,0,9
5593,"FL984NL",0,0,14,4,"10/31/24 00:00:00",1,0,0,0,9
5594,"GW847BG",0,0,16,4,"08/31/24 00:00:00",1,0,0,0,9
5596,"GW639BE",0,0,84,12,"10/31/24 00:00:00",1,0,0,0,9
5597,"GW638BE",0,0,84,12,"10/31/24 00:00:00",1,0,0,0,9
5601,"GX673AE",0,0,115,12,"10/31/24 00:00:00",1,0,0,0,9
5603,"GV035WF",0,0,14,4,"09/30/24 00:00:00",1,0,0,0,9
5604,"GV030WF",0,0,14,4,"09/30/24 00:00:00",1,0,0,0,9
5605,"GW680ZY",0,0,136,12,"09/30/24 00:00:00",1,0,0,0,9
5608,"DA441NZ",0,0,132,4,"01/31/25 00:00:00",1,0,0,0,9
5609,"GR927HV",0,0,84,12,"10/31/24 00:00:00",1,0,0,0,9
5610,"GR928HV",0,0,84,12,"10/24/24 00:00:00",1,0,0,0,9
5611,"GR929HV",0,0,84,12,"10/24/24 00:00:00",1,0,0,0,9
5612,"GR930HV",0,0,84,12,"10/24/24 00:00:00",1,0,0,0,9
5613,"GR931HV",0,0,84,12,"10/24/24 00:00:00",1,0,0,0,9
5614,"GW670BG",0,0,84,4,"10/31/24 00:00:00",1,0,0,0,9
5616,"GF267JK",0,0,35,12,"06/30/25 00:00:00",1,0,0,0,9
5618,"GE323BV",0,0,14,4,"11/30/24 00:00:00",1,0,0,0,9
5619,"GS573GH",0,0,113,12,"02/29/24 00:00:00",1,0,0,0,9
5620,"GW551ZZ",0,0,84,12,"10/31/24 00:00:00",1,0,0,0,9
5621,"GX696AE",0,0,83,4,"10/31/24 00:00:00",1,0,0,0,9
5622,"GX697AE",0,0,83,4,"10/24/24 00:00:00",1,0,0,0,9
5623,"GX698AE",0,0,83,4,"10/24/24 00:00:00",1,0,0,0,9
5624,"GX699AE",0,0,83,4,"10/24/24 00:00:00",1,0,0,0,9
5625,"GX708AE",0,0,83,4,"10/24/24 00:00:00",1,0,0,0,9
5626,"GX709AE",0,0,83,4,"10/24/24 00:00:00",1,0,0,0,9
5627,"GW287ZZ",0,0,83,12,"10/31/24 00:00:00",1,0,0,0,9
5628,"GK196LV",0,0,46,12,"08/31/24 00:00:00",1,0,0,0,9
5629,"GF754JK,",9,0,138,12,"10/31/24 00:00:00",1,0,0,0,9
5632,"GX725AE",0,0,77,4,"11/30/24 00:00:00",1,0,0,0,9
5633,"GX721AE",0,0,83,4,"11/30/24 00:00:00",1,0,0,0,9
5634,"GH804LW",0,0,109,12,"11/30/24 00:00:00",1,0,0,0,9
5636,"GX741AE",0,0,89,12,"11/30/24 00:00:00",1,0,0,0,9
5637,"GX737AE",0,0,89,12,"11/24/24 00:00:00",1,0,0,0,9
5638,"GX736AE",0,0,89,12,"11/24/24 00:00:00",1,0,0,0,9
5639,"GX735AE",0,0,89,12,"11/24/24 00:00:00",1,0,0,0,9
5640,"GX734AE",0,0,89,12,"11/24/24 00:00:00",1,0,0,0,9
5641,"GX733AE",0,0,89,12,"11/24/24 00:00:00",1,0,0,0,9
5642,"GX747AE",0,0,75,4,"11/30/24 00:00:00",1,0,0,0,9
5643,"GX748AE",0,0,75,4,"11/24/24 00:00:00",1,0,0,0,9
5644,"GX749AE",0,0,75,4,"11/24/24 00:00:00",1,0,0,0,9
5645,"GX750AE",0,0,75,4,"11/24/24 00:00:00",1,0,0,0,9
5646,"GX751AE",0,0,75,4,"11/24/24 00:00:00",1,0,0,0,9
5647,"GX752AE",0,0,75,4,"11/24/24 00:00:00",1,0,0,0,9
5648,"GX753AE",0,0,75,4,"11/24/24 00:00:00",1,0,0,0,9
5649,"GX754AE",0,0,75,4,"11/24/24 00:00:00",1,0,0,0,9
5650,"GX755AE",0,0,75,4,"11/24/24 00:00:00",1,0,0,0,9
5651,"GX756AE",0,0,75,4,"11/24/24 00:00:00",1,0,0,0,9
5652,"GX758AE",0,0,89,12,"11/30/24 00:00:00",1,0,0,0,9
5655,"GE382MF",0,0,140,4,"04/30/25 00:00:00",1,0,0,0,9
5656,"GY701DV",0,0,140,4,"02/28/25 00:00:00",1,0,0,0,9
5659,"FL797JA",0,0,140,4,"02/28/25 00:00:00",1,0,0,0,9
5660,"GK166SF",0,0,140,4,"01/31/25 00:00:00",1,0,0,0,9
5661,"DW206RV",0,0,140,4,"11/30/24 00:00:00",1,0,0,0,9
5662,"FT451GF",0,0,140,4,"12/31/24 00:00:00",1,0,0,0,9
5663,"GM567AS",0,0,140,4,"11/30/24 00:00:00",1,0,0,0,9
5665,"FM868ZM",0,0,141,4,"01/31/25 00:00:00",1,0,0,0,9
5666,"GJ463BR",0,0,141,4,"12/31/24 00:00:00",1,0,0,0,9
5667,"GP253CP",0,0,141,4,"02/28/25 00:00:00",1,0,0,0,9
5668,"GR799HV",0,0,141,4,"02/28/25 00:00:00",1,0,0,0,9
5669,"FF605FA",0,0,141,12,"07/31/25 00:00:00",1,0,0,0,9
5670,"GA349BJ",0,0,141,4,"01/31/25 00:00:00",1,0,0,0,9
5671,"GM278AS",0,0,141,4,"01/31/25 00:00:00",1,0,0,0,9
5672,"GP612CL",0,0,141,12,"07/31/25 00:00:00",1,0,0,0,9
5673,"GC917RN",0,,142,4,"12/31/24 00:00:00",1,0,0,0,9
5676,"GX774AE",0,0,77,4,"11/30/24 00:00:00",1,0,0,0,9
5677,"GX779AE",0,0,16,4,"11/30/24 00:00:00",1,0,0,0,9
5678,"GX780AE",0,0,16,4,"11/24/24 00:00:00",1,0,0,0,9
5679,"GX781AE",0,0,16,4,"11/24/24 00:00:00",1,0,0,0,9
5680,"GX782AE",0,0,16,4,"11/24/24 00:00:00",1,0,0,0,9
5682,"GP552XW",4,0,138,12,"09/30/25 00:00:00",1,0,0,0,9
5683,"GP819EZ",0,0,119,4,"12/31/24 00:00:00",1,0,0,0,9
5684,"GX785AE",0,0,16,4,"11/30/24 00:00:00",1,0,0,0,9
5685,"EJ775HH",0,0,119,12,"06/30/25 00:00:00",1,0,0,0,9
5686,"GN652EC",0,0,1,12,"04/30/25 00:00:00",1,0,0,0,9
5688,"GX102AB-",0,0,83,12,"10/31/24 00:00:00",1,0,0,0,9
5689,"ZA139TR",0,0,19,12,"10/31/25 00:00:00",1,0,0,0,9
5690,"GX811AE",0,0,101,4,"11/24/31 00:00:00",1,0,0,0,9
5691,"GX812AE",0,0,101,4,"11/24/31 00:00:00",1,0,0,0,9
5692,"GX595AB",0,0,77,12,"11/30/24 00:00:00",1,0,0,0,9
5693,"GX596AB",0,0,77,12,"11/30/24 00:00:00",1,0,0,0,9
5694,"GX015TW",0,0,84,12,"12/31/24 00:00:00",1,0,0,0,9
5695,"GW379BB",0,0,129,12,"06/30/24 00:00:00",1,0,0,0,9
5700,"BGB22734,,",4,0,137,12,"12/31/24 00:00:00",1,0,0,0,9
5701,"GX262AD",0,0,92,4,"12/31/24 00:00:00",1,0,0,0,9
5702,"GS833GE",0,0,127,12,"12/31/24 00:00:00",1,0,0,0,9
5703,"GX845AE",0,0,129,4,"12/31/24 00:00:00",1,0,0,0,9
5704,"GX842AE",0,0,2,4,"12/31/24 00:00:00",1,0,0,0,9
5705,"GX841AE",0,0,2,4,"12/31/24 00:00:00",1,0,0,0,9
5707,"DR783GR",0,0,109,12,"08/31/25 00:00:00",1,0,0,0,9
5708,"GX900AE",0,0,97,12,"12/31/24 00:00:00",1,0,0,0,9
5709,"FN344WD",0,0,17,4,"12/31/24 00:00:00",1,0,0,0,9
5711,"GX854AE",0,0,80,12,"12/31/24 00:00:00",1,0,0,0,9
5712,"GX924AE",0,0,113,4,"12/31/24 00:00:00",1,0,0,0,9
5713,"GX922AE",0,0,113,4,"12/31/24 00:00:00",1,0,0,0,9
5714,"GX561BN",0,0,30,4,"12/31/24 00:00:00",1,0,0,0,9
5715,"FW351VH",0,0,44,12,"04/30/25 00:00:00",1,0,0,0,9
5716,"GX928AE",0,0,104,4,"12/31/24 00:00:00",1,0,0,0,9
5717,"GS012GJ",0,0,133,4,"01/31/25 00:00:00",1,0,0,0,9
5718,"GS013GJ",0,0,133,4,"01/31/25 00:00:00",1,0,0,0,9
5720,"ET339HK",0,0,4,12,"09/30/25 00:00:00",1,0,0,0,9
5721,"GX945AE",0,0,89,12,"12/31/24 00:00:00",1,0,0,0,9
5722,"GX946AE",0,0,89,12,"12/31/24 00:00:00",1,0,0,0,9
5723,"GX947AE",0,0,89,12,"12/31/24 00:00:00",1,0,0,0,9
5724,"GX855AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5725,"GX856AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5726,"GX857AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5727,"GX858AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5728,"GX859AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5729,"GX860AE",0,0,75,4,"12/21/24 00:00:00",1,0,0,0,9
5730,"GX861AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5731,"GX862AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5732,"GX863AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5733,"GX864AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5734,"GX865AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5735,"GX866AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5736,"GX867AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5737,"GX868AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5738,"GX869AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5739,"GX870AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5740,"GX871AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5741,"GX872AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5742,"GX873AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5743,"GX874AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
